Date,Year,Brand,Post_Content,All_Responses,Comments,Shares,Views
2017-12-31 00:00:00,2017,Sainsburys,"👀VEGGIE CRISPS👀 to dip your way through New Year’s telly. So easy, right?
http://bit.ly/2lc6Aad",316,77,86,60000
2017-12-29 00:00:00,2017,Sainsburys,There’s a new hunky ham on the party scene… put Sainsbury’s magazine’s mulled sloe gin and plum ham on your buffet table. Get the recipe: http://bit.ly/2kUKMNg,174,51,31,0
2017-12-28 00:00:00,2017,Sainsburys,"Impress your dinner-party guests and see 2017 out in tasty style with Sainsbury’s magazine’s pork, sage and chestnut Wellington. Get the recipe: http://bit.ly/2kECAkV",325,118,103,73000
2017-12-28 00:00:00,2017,Sainsburys,"Looking for a chic way to dine for the New Year? Go for gold with our show-stopping tableware.
http://bit.ly/2AKz8zg",211,19,6,156000
2017-12-26 00:00:00,2017,Sainsburys,"Right, let's settle this once and for all - which is king of Christmas leftovers?",153,125,19,0
2017-12-25 00:00:00,2017,Sainsburys,Who's doing this right now 😴,275,153,40,67000
2017-12-24 00:00:00,2017,Sainsburys,Milk ✔️ Mince pie ✔️ Carrots ✔️ Reindeer mix ✔️ Happy Christmas Eve!,89,17,6,34000
2017-12-23 00:00:00,2017,Sainsburys,"It’s official, the Sainsbury’s Home and Electricals sale is now on, in store and online. Warning: you might just want to buy it all http://bit.ly/2zey2Gy",202,82,51,0
2017-12-21 00:00:00,2017,Sainsburys,"If you love mulled wine, you’ll love this cheesecake. Make sure you get a slice: http://bit.ly/2ANHje6",496,211,93,0
2017-12-21 00:00:00,2017,Sainsburys,Keeping the kids entertained like… 😆 Parents! Share your Christmas holiday tips below.,1000,213,193,187000
2017-12-20 00:00:00,2017,Sainsburys,Thanks to our little helpers for your generosity today 😊 Want to get involved? Most of our stores have food donation boxes all year round. Happy Christmas! #TrainStationDonation,608,39,70,169000
2017-12-20 00:00:00,2017,Sainsburys,How cute are Sainsbury’s magazine’s chocolate sprout truffles? They make a fun last-minute edible gift. Get the recipe: http://bit.ly/2yCDOkP,496,185,109,101000
2017-12-19 00:00:00,2017,Sainsburys,Treat Santa to a well-deserved mince-pie break this Christmas Eve. See how to set up for the big man here: http://bit.ly/2ALMw6n,176,27,3,0
2017-12-19 00:00:00,2017,Sainsburys,Everyone gather around the telly. 👑 📺 Can you guess the festive moment?,76,125,10,29000
2017-12-18 00:00:00,2017,Sainsburys,Try baking your roasties as a CAKE to serve with your Christmas dinner. Get the Sainsbury’s magazine recipe: http://bit.ly/2yCa07Q,527,575,128,111000
2017-12-16 00:00:00,2017,Sainsburys,We wouldn't have it any other way 😊,330,33,31,111000
2017-12-15 00:00:00,2017,Sainsburys,"Happy Friday! This is sure to get you dancing into the weekend. #everybitofChristmas with a reggae twist, thanks Tree House Fire 🎶",514,46,246,55000
2017-12-15 00:00:00,2017,Sainsburys,Our Deliciously FreeFrom gluten-free mince pies have been crowned a winner at this year’s Good Housekeeping Christmas Taste Tests. 👑 Get yours now: http://bit.ly/2CubFzG,90,21,8,51000
2017-12-14 00:00:00,2017,Sainsburys,"Are you a serious gift wrapper or more of a bosh-it-in-a-bag type? Either way, it couldn’t be easier to do present wrapping like a pro with this totally simple technique: http://bit.ly/2k6rbta",199,73,47,186000
2017-12-13 00:00:00,2017,Sainsburys,🎶Deck the halls with gingerbread baubles…🎶 We wonder how many of these yummy biscuits will make it onto the tree? Get the Sainsbury’s magazine recipe: http://bit.ly/2B0Jn1L,193,21,38,16000
2017-12-12 00:00:00,2017,Sainsburys,It's blooper time! We're absolutely OBSESSED with this http://bit.ly/2nSo6C2,2800,1400,647,442000
2017-12-12 00:00:00,2017,Sainsburys,Your favourite festive tipple + chocolate = Sainsbury’s magazine’s sparkly Baileys roulade! Get the recipe: http://bit.ly/2B0EuWo,1300,843,544,117000
2017-12-08 00:00:00,2017,Sainsburys,It’s beginning to look a lot like Christmas! Sainsbury’s magazine’s December issue is bursting with festive ideas and 53 new recipes. Get your copy NOW! http://bit.ly/2kEyDjb,203,37,10,26000
2017-12-07 00:00:00,2017,Sainsburys,This Terry’s Chocolate Orange trifle will be your festive pud of the year – and it’s ready in 25 minutes. Get the Sainsbury’s magazine recipe here: http://bit.ly/2AWEMh9,19000,17000,16649,1300000
2017-12-05 00:00:00,2017,Sainsburys,Want to know how we do Christmas table dressing? Discover our festive decor tips here: http://bit.ly/2ApwePg,145,13,9,0
2017-12-04 00:00:00,2017,Sainsburys,How do you make your cheese on toast? Vote now!,86,76,19,0
2017-12-04 00:00:00,2017,Sainsburys,Snapchat obsessed? Sprout fan? Christmas has come early for you with our #SingSprout Snapchat lens! http://bit.ly/2Apw6iK,479,467,217,161000
2017-12-02 00:00:00,2017,Sainsburys,Ever wondered how you’d look as a giant Brussels sprout? Us too. Use our #SingSprout Snapchat Lens today! 😂,335,380,123,90000
2017-12-01 00:00:00,2017,Sainsburys,In need of a quick fix to update your holiday décor? Here's how to decorate for Christmas in style… http://bit.ly/2jubBXY,293,46,10,0
2017-11-30 00:00:00,2017,Sainsburys,"We’re loving your versions of #everybitofChristmas and we can’t wait to see more. Here’s karaoke royalty Amelia, Ella, Asta and Henry 👌🎄 😃",90,13,13,48000
2017-11-29 00:00:00,2017,Sainsburys,"Take a gingerbread man cutter, turn it upside down and make Sainsbury’s magazine’s fun reindeer jammy dodgers. Get the recipe http://bit.ly/2A0YeZ4",2800,785,1137,173000
2017-11-28 00:00:00,2017,Sainsburys,Shout out to all the busy parents this Christmas 😉,554,85,43,309000
2017-11-27 00:00:00,2017,Sainsburys,"Inspired by The Nutcracker’s Sugar Plum Fairy, Sainsbury’s magazine’s showstopping cheesecake is the ultimate Christmas party piece. Get the recipe: http://bit.ly/2As3OVE",136,9,15,0
2017-11-24 00:00:00,2017,Sainsburys,Guess the secret ingredient in this spag bol. Get the RECIPE: http://bit.ly/2yo6wqa,153,193,19,0
2017-11-23 00:00:00,2017,Sainsburys,You’ve got to love a Gospel Choir at this time of year 🎵👌 #everybitofChristmas,197,24,11,275000
2017-11-22 00:00:00,2017,Sainsburys,Plenty of toys and treats for little ones in our festive gift guide 🎁: http://bit.ly/2AN2oRx,85,12,7,0
2017-11-21 00:00:00,2017,Sainsburys,Candy canes make a fun festive gift. Make your own with Sainsbury’s magazine’s easy recipe: http://bit.ly/2AOJycN,660,279,332,99000
2017-11-17 00:00:00,2017,Sainsburys,"3 delicious flavours of all butter Taste the Difference cookies, sealed with your own personalised message. Available now for £8.50. Bosh 🍪 http://bit.ly/2AW7cVG",185,55,25,63000
2017-11-12 00:00:00,2017,Sainsburys,We’ve crammed #everybitofChristmas into our ad this year. Fancy a sing-along? 🎤,3900,1300,1469,1100000
2017-11-11 00:00:00,2017,Sainsburys,"Meet Sainsbury’s magazine’s stollen Christmas cake – studded with sweet chunks of marzipan and gently spiced, it may well become your new fave festive cake. Get the recipe: http://bit.ly/2iH9KP9",818,179,245,0
2017-11-10 00:00:00,2017,Sainsburys,Super easy + super tasty = the hot new veggie main on the festive block. Get Sainsbury's magazine's spiced parsnip and cashew strudel recipe: http://bit.ly/2yjHoRz,868,374,229,122000
2017-11-10 00:00:00,2017,Sainsburys,Cheeeeeeeeese 👀 http://bit.ly/2j1inYM,2200,2000,638,393000
2017-11-09 00:00:00,2017,Sainsburys,"Meet Julie, Andrew, Shaun, Kate, Allen and Nina. To anyone who has or is serving, volunteering, supporting, and to everyone at The Royal British Legion, from all of us at Sainsbury's - thank you.",1500,81,350,237000
2017-11-09 00:00:00,2017,Sainsburys,Weekends are all about relaxing. But we like to do it in style: http://bit.ly/2zalGAI,199,22,3,0
2017-11-08 00:00:00,2017,Sainsburys,"IT'S HEEERE 🎄 🍞
Brussels sprout slaw, stuffing, turkey and bacon all crammed in an actual star-studded brioche bun 🌟 Bosh.",728,540,104,145000
2017-11-04 00:00:00,2017,Sainsburys,"If you didn't think brownies could get any better, wait until you try Sainsbury's magazine's epic Crunchie bar and salted caramel brownies. Get the recipe: http://bit.ly/2i7GQqY",4500,3000,1562,248000
2017-11-03 00:00:00,2017,Sainsburys,Duvet dinner winner 👌,285,180,49,3600000
2017-11-03 00:00:00,2017,Sainsburys,We have all the fixings for the cosiest bonfire night ever 🎉 http://bit.ly/2gH1FZY,266,15,9,0
2017-11-03 00:00:00,2017,Sainsburys,"Start your Christmas planning with Sainsbury’s magazine. Get 48 recipes to see you through the festive season, plus a FREE foodie calendar, all in the November issue OUT NOW http://bit.ly/2i838cb",427,77,34,49000
2017-11-02 00:00:00,2017,Sainsburys,"Good news for old £1 coins, we’re collecting them in stores in support of the Poppy Appeal 🎉",2000,166,768,232000
2017-11-02 00:00:00,2017,Sainsburys,Thought vinegar was the secret ingredient to perfect poached eggs? Think again…,333,241,78,286000
2017-10-31 00:00:00,2017,Sainsburys,Peeling ginger like a pro 👏,242,151,37,72000
2017-10-29 00:00:00,2017,Sainsburys,For storing treasures…or chucking your keys. Discover the inspiration behind the design of our latest collection: http://bit.ly/2zCSiCU,182,19,4,0
2017-10-27 00:00:00,2017,Sainsburys,Beware of the ghost pavlooooova! The Sainsbury’s magazine recipe’s coming to get yooooou... http://bit.ly/2zCPJRw,425,46,77,73000
2017-10-26 00:00:00,2017,Sainsburys,What’s your “favourite” dish? 😂,1400,1500,212,442000
2017-10-26 00:00:00,2017,Sainsburys,We've all been there...🎃 👻,68000,16000,35294,5400000
2017-10-25 00:00:00,2017,Sainsburys,"💕BEETROOT💕 souffle, anyone? Get the recipes here http://bit.ly/2gEFrrv",1200,1100,348,349000
2017-10-24 00:00:00,2017,Sainsburys,These bone shaped loaves are filled with melting mozzarella and roasted garlic to ward off any vampires that might be hanging around your Halloween feast. Get the Sainsbury's magazine recipe: http://bit.ly/2zCOsKc,165,30,23,0
2017-10-24 00:00:00,2017,Sainsburys,No pumpkin? No problem 👻,4200,2700,942,473000
2017-10-22 00:00:00,2017,Sainsburys,Turning your home into a spook-tacular haunted house this Halloween? http://bit.ly/2gfmKOH,162,23,9,0
2017-10-21 00:00:00,2017,Sainsburys,Brioche + pears + custard = new twist on the classic bread and butter pud. Get the Sainsbury’s magazine recipe: http://bit.ly/2yl6kea,1000,206,225,0
2017-10-20 00:00:00,2017,Sainsburys,The anticipation. The suspense. And then... YES - it’s spag bol for dinner! http://bit.ly/2zmHiJb,1300,1900,422,330000
2017-10-19 00:00:00,2017,Sainsburys,Suddenly in the mood for banana bread? Yeah. Us too.,458,730,78,359000
2017-10-18 00:00:00,2017,Sainsburys,You know you’ve all done the ‘coming home to dinner dance’. http://bit.ly/2zjmMsR,2000,2800,524,940000
2017-10-18 00:00:00,2017,Sainsburys,Thought you couldn't have a vegan cheeseboard? Think again...,1800,1000,278,826000
2017-10-17 00:00:00,2017,Sainsburys,There’s something spooky about the look of Sainsbury’s magazine’s mummified sausage pie… Get the recipe: http://bit.ly/2gfrtzV,236,84,48,71000
2017-10-15 00:00:00,2017,Sainsburys,"Fiery cayenne, sweet beets or Punchy ginger? When you don’t know which one of our new mini juice shots to choose… have them all, they’re only £1 each.",363,93,20,201000
2017-10-15 00:00:00,2017,Sainsburys,Butterscotch and banana self-saucing pudding? Pass the cream! Get the Sainsbury’s magazine recipe: http://bit.ly/2hR5pMn,1000,332,348,107000
2017-10-14 00:00:00,2017,Sainsburys,"🌟🍳 The star shape makes them taste better, obviously",2300,1400,211,750000
2017-10-13 00:00:00,2017,Sainsburys,There’s pretty much nothing a home-cooked meal can’t get you out of. http://bit.ly/2gesisG,1100,223,52,1000000
2017-10-13 00:00:00,2017,Sainsburys,Moving day mavericks 🎉🍾 Genius,959,807,132,296000
2017-10-12 00:00:00,2017,Sainsburys,"Say hello to the Dickers, the real-life family featuring in our latest home launch. From the morning routine to the perfect dinner time, here they talk everything home: http://bit.ly/2ggJnz8",106,22,7,0
2017-10-10 00:00:00,2017,Sainsburys,"Love it or hate it, Marmite gives Sainsbury’s magazine’s beef pie a lovely rich flavour that’s hard to resist. Get the recipe: http://bit.ly/2gfzWjq",232,56,34,0
2017-10-09 00:00:00,2017,Sainsburys,Meaty aubergines make this veggie biryani super-hearty. Get the Sainsbury’s magazine recipe: http://bit.ly/2gh0sZU,170,28,23,0
2017-10-07 00:00:00,2017,Sainsburys,Cosy up with Sainsbury's Magazine's plum & blackberry crumble – the perfect post-roast pud. Get the recipe: http://bit.ly/2hIgi2Y,466,104,60,0
2017-10-06 00:00:00,2017,Sainsburys,"Stylish barware… That's a good reason to celebrate, isn't it? 🍾 http://bit.ly/2gcMbgE",313,22,9,0
2017-10-05 00:00:00,2017,Sainsburys,"Ever had this convo? Come on, we’ve all been there… http://bit.ly/2yqMLSS",1500,976,191,990000
2017-10-05 00:00:00,2017,Sainsburys,Sooo satisfying 👀,2200,1900,338,504000
2017-10-03 00:00:00,2017,Sainsburys,Clever cauli 👏 http://bit.ly/2fDVJEx,1300,646,300,408000
2017-10-02 00:00:00,2017,Sainsburys,Celebrate pumpkin season being here with Sainsbury’s magazine’s cheesy pumpkin risotto. Get the recipe: http://bit.ly/2hHnn3X,413,97,52,0
2017-09-30 00:00:00,2017,Sainsburys,John Whaite’s taken the flavour of marmalade on toast and popped it in a pudding! Get the Sainsbury’s magazine recipe: http://bit.ly/2yHJOKl,191,27,35,85000
2017-09-28 00:00:00,2017,Sainsburys,Everyone’s favourite comfort food with a mar-mighty twist. Get Sainsbury’s magazine’s bangers with cheesy Marmite mash recipe: http://bit.ly/2hoFojB,1300,858,350,116000
2017-09-27 00:00:00,2017,Sainsburys,When you receive that end of the day dinner message… 📱🍽😋,751,94,34,983000
2017-09-27 00:00:00,2017,Sainsburys,"Get Sainsbury's magazine's October issue OUT NOW. Only £1, it's packed with 40 new recipes, including spooktacular Halloween ideas, hearty one-pots and delicious puds. http://bit.ly/2hnSL3z",252,36,17,29000
2017-09-26 00:00:00,2017,Sainsburys,Have a miniature spa moment in your own home with our top tips to making the most of your bathroom: http://bit.ly/2hnZR8i,200,18,5,0
2017-09-24 00:00:00,2017,Sainsburys,We sat down with the lovely Sainsbury's Home design team to chat about one of their favourite autumn collections: Woodland Walk. Here's what they had to say: http://bit.ly/2hf3i4P #SainsburysHome,325,60,16,0
2017-09-24 00:00:00,2017,Sainsburys,"Chocolate for breakfast? Yes, really. Get Sainsbury’s magazine’s nutty Nutella granola bars recipe: http://bit.ly/2w2gpsJ",675,226,234,65000
2017-09-23 00:00:00,2017,Sainsburys,"Rise’n’shine, there’s something sizzling.",34,11,4,11000
2017-09-22 00:00:00,2017,Sainsburys,"Meet Reg, our 94 year-old colleague. 🎈",32000,2300,2674,924000
2017-09-20 00:00:00,2017,Sainsburys,"Jazz up chicken breasts with cheese, chorizo and basil for an easy supper. Get the Sainsbury’s magazine recipe: http://bit.ly/2w2zk6A",864,208,175,0
2017-09-19 00:00:00,2017,Sainsburys,Getting enough sleep? Are you Living Well? Take our quick quiz to see how well you score against the nation. 🇬🇧,223,68,45,0
2017-09-18 00:00:00,2017,Sainsburys,Eat like a king for less than a fiver courtesy of Sainsbury’s magazine’s chilli tomato pasta and garlic dough balls – BARGAIN. Get the Sainsbury’s magazine recipe: http://bit.ly/2f4ywHy,198,23,19,0
2017-09-17 00:00:00,2017,Sainsburys,"Roll up, roll up for Sainsbury’s magazine’s foolproof lemon Swiss roll! Pop the kettle on and grab a slice. Get the recipe: http://bit.ly/2vPtc1z",1300,223,390,104000
2017-09-16 00:00:00,2017,Sainsburys,@TheEditedDotCom shows us how she styles up her living space with Sainsbury's Home here: http://bit.ly/2y12DXD,108,8,4,0
2017-09-15 00:00:00,2017,Sainsburys,"Forget the chippy, have a go at Sainsbury’s magazine’s insanely good homemade fish and chips. Get the recipe: http://bit.ly/2gWsIE3",175,19,17,0
2017-09-14 00:00:00,2017,Sainsburys,"Meet your new favourite brunch dish, foodies 👀http://bit.ly/2gNLsBR",1000,496,331,393000
2017-09-13 00:00:00,2017,Sainsburys,"Feed the fam with Sainsbury’s magazine’s sausage spaghetti, on the table in 25 mins – WIN. Get the RECIPE: http://bit.ly/2vPQN1Q",158,12,27,0
2017-09-12 00:00:00,2017,Sainsburys,It's bread week and we're going IN. Who's the friend that's going to help you bake this freaky loaf? 😍,212,63,20,137000
2017-09-11 00:00:00,2017,Sainsburys,"Ever wondered what 101 pieces of toast looks like? Go on, take a look: http://bit.ly/2wTR7xX",74,12,7,17000
